AS,20607,Græsk geometrisk vase
AS,20609,Græsk krater
AS,20611,Sengeometrisk pyxis
AS,20617,Sengeometrisk pyxis
AS,20620,Græsk geometrisk vase
AS,20626,Sengeometrisk pyxis
AS,20627,Bryllupsvase
AS,20638,Græsk geometrisk vase
AS,20641,Sengeometrisk pyxis
AS,20650,Græsk krater
AS,20651,Græsk vinkumme
AS,20664,Sengeometrisk pyxis
AS,20665,Græsk krater
AS,20675,Græsk geometrisk vase
AS,20679,Græsk vinkumme
AS,20682,Græsk vase med plastisk dekoration
AS,20691,Græsk stamnos
AS,20697,Græsk vinkumme
AS,20706,Græsk vase med plastisk dekoration
AS,20713,Græsk geometrisk vase
AS,20719,Græsk geometrisk vase
AS,20721,Græsk vase med plastisk dekoration
AS,20735,Græsk geometrisk vase
AS,20737,Græsk stamnos
AS,20739,Græsk geometrisk vase
AS,20740,Sengeometrisk pyxis
AS,20741,Hestefigurine af bronze
AS,20744,Pyxis
AS,20745,Hestefigurine af bronze
AS,20748,Pyxis
AS,20749,Hestefigurine af bronze
AS,20754,Pyxis
AS,20756,Pyxis
AS,20762,Hestefigurine af bronze
AS,20767,Hestefigurine af bronze
AS,20768,Pyxis
AS,20769,Hestefigurine af bronze
AS,20772,Pyxis
AS,20774,Pyxis
AS,20788,Pyxis
AS,20792,Lebes gamikos
AS,20795,Lebes gamikos
AS,20796,Græsk vase
AS,20797,Geometrisk amfora
AS,20809,Græsk vase
AS,20810,Geometrisk amfora
AS,20818,Bryllupsvase
AS,20821,Geometrisk amfora
AS,20825,Græsk vase
AS,20836,Geometrisk amfora
AS,20840,Græsk vase
AS,20848,Dragtnål
AS,20849,Græsk hydria
AS,20858,Lebes gamikos
AS,20861,Græsk vase
AS,20864,Geometrisk amfora
AS,20874,Lebes gamikos
AS,20876,Bryllupsvase
AS,20877,Græsk vase
AS,20886,Geometrisk amfora
AS,20891,Lebes gamikos
AS,20892,Græsk drikkekop
AS,20899,Geometrisk amfora
AS,20907,Bryllupsvase
AS,20910,Lebes gamikos
AS,20915,Græsk drikkekop
AS,20916,Geometrisk amfora
AS,20919,Serapis-burste af marmor
AS,20927,Pyxis med låg
DMR,5033,Vesterborg-gravsten
DMR,5053,Thorsbjerg
DMR,5071,Bryndum-sten 
DMR,5124,Langå-runesten 4
DMR,5136,Sædinge-runesten
DMR,5150,Fjenneslev runesten
DMR,5169,Källstorp-runesten (Jordberga)
DMR,5197,Sædinge-runesten
DMR,5199,Bjolderup gravsten
DMR,5201,Hammel kvadersten
DMR,5218,Baldringe runesten
DMR,5244,Skivarp-runesten
DMR,5262,Kirke Hvalsø-kalkristning
DMR,5274,Lund-benstykke 4
DMR,5284,Hune-runesten
DMR,5297,Sønder Vinge-runesten 2
DMR,5313,Skårby-runesten 1
DMR,5346,Holm gravsten
DMR,5385,Absalons ring
DMR,5390,Fuglie-runesten 1
DMR,5404,Tullstorp-runesten
DMR,5433,Staby-kvadersten
DMR,5440,Frøslev-pind
DMR,5446,Østermarie-runesten 3
DMR,5450,Björketorp-monumentet
DMR,5457,Tullstorp-runesten
DMR,5476,Brøns-tømrerruner
DMR,5485,Vestermarie-runesten 1
DMR,5516,Sædinge-runesten
DMR,5529,Kalundborg-hjortetak
DMR,5535,Lee-runesten
DMR,5554,Vejby-teglsten I
DMR,5557,Flemløse-sten I
DMR,5570,Nydam-økseskaft
DMR,5577,Kalmergården-fibula
DMR,5593,Rakkeby-kalkristning 3
DMR,5631,Øster Bjerregrav runesten 2
DMR,5637,Randers-blyamulet
DMR,5649,Esbønderup-kvadersten
DMR,5666,Flemløse-runesten 2
DMR,5752,Sövestad-runesten (Krageholm)
DMR,5762,Øster Bjerregrav runesten 1
DMR,5777,Sorte Muld-runeamulet
DMR,5787,Astrup-teglsten
DMR,5805,Alsted runesten
FHM,261931,Frihedsmuseets fotoarkiv
FHM,261935,Frihedsmuseets fotoarkiv
FHM,261960,Frihedsmuseets fotoarkiv
FHM,261968,Frihedsmuseets fotoarkiv
FHM,261979,Frihedsmuseets fotoarkiv
FHM,262007,Frihedsmuseets fotoarkiv
FHM,262025,Frihedsmuseets fotoarkiv
FHM,262027,Frihedsmuseets fotoarkiv
FHM,262035,Frihedsmuseets fotoarkiv
FHM,262037,Frihedsmuseets fotoarkiv
FHM,262051,Frihedsmuseets fotoarkiv
FHM,262056,Frihedsmuseets fotoarkiv
FHM,262070,Frihedsmuseets fotoarkiv
FHM,262075,Frihedsmuseets fotoarkiv
FHM,262083,Frihedsmuseets fotoarkiv
FHM,262103,Frihedsmuseets fotoarkiv
FHM,262105,Frihedsmuseets fotoarkiv
FHM,262119,Frihedsmuseets fotoarkiv
FHM,262151,Frihedsmuseets fotoarkiv
FHM,262152,Frihedsmuseets fotoarkiv
FHM,262167,Frihedsmuseets fotoarkiv
FHM,262201,Frihedsmuseets fotoarkiv
FHM,262207,Frihedsmuseets fotoarkiv
FHM,262223,Frihedsmuseets fotoarkiv
FHM,262227,Frihedsmuseets fotoarkiv
FHM,262229,Frihedsmuseets fotoarkiv
FHM,262246,Frihedsmuseets fotoarkiv
FHM,262264,Frihedsmuseets fotoarkiv
FHM,262277,Frihedsmuseets fotoarkiv
FHM,262288,Frihedsmuseets fotoarkiv
FHM,262289,Frihedsmuseets fotoarkiv
FHM,262298,Frihedsmuseets fotoarkiv
FHM,262315,Frihedsmuseets fotoarkiv
FHM,262322,Frihedsmuseets fotoarkiv
FHM,262342,Frihedsmuseets fotoarkiv
FHM,262349,Frihedsmuseets fotoarkiv
FHM,262360,Frihedsmuseets fotoarkiv
FHM,262365,Frihedsmuseets fotoarkiv
FHM,262372,Frihedsmuseets fotoarkiv
FHM,262379,Frihedsmuseets fotoarkiv
FHM,262381,Frihedsmuseets fotoarkiv
FHM,262419,Frihedsmuseets fotoarkiv
FHM,262431,Frihedsmuseets fotoarkiv
FHM,262434,Frihedsmuseets fotoarkiv
FHM,262443,Frihedsmuseets fotoarkiv
FHM,262448,Frihedsmuseets fotoarkiv
FHM,262458,Frihedsmuseets fotoarkiv
FHM,262463,Frihedsmuseets fotoarkiv
FHM,262468,Frihedsmuseets fotoarkiv
FHM,262499,Frihedsmuseets fotoarkiv
FHM,262500,Frihedsmuseets fotoarkiv
FHM,262507,Frihedsmuseets fotoarkiv
FHM,262512,Frihedsmuseets fotoarkiv
FHM,262530,Frihedsmuseets fotoarkiv
FHM,262539,Frihedsmuseets fotoarkiv
FHM,262542,Frihedsmuseets fotoarkiv
FHM,262552,Frihedsmuseets fotoarkiv
FHM,262565,Frihedsmuseets fotoarkiv
FHM,262572,Frihedsmuseets fotoarkiv
FHM,262576,Frihedsmuseets fotoarkiv
FHM,262584,Frihedsmuseets fotoarkiv
FHM,262588,Frihedsmuseets fotoarkiv
FHM,262589,Frihedsmuseets fotoarkiv
DO,2360,Jernøkse fra Mammen
DO,2364,Menneskefigur af rav
DO,2370,Thorshammer fra Fanø
DO,2378,Valkyrie fra Nygård
DO,2382,Remendedup fra Jelling
DO,2389,Krystalkugle med indskrift fra Årslev
DO,2390,Krystalkugle med indskrift fra Årslev
DO,2394,Krystalkugle med indskrift fra Årslev
DO,2395,Krystalkugle med indskrift fra Årslev
DO,2407,Krystalkugle med indskrift fra Årslev
DO,2423,Krystalkugle med indskrift fra Årslev
DO,2456,Vendelring og nåle fra Røgerup Mose samt bøjlenål fra Sjørup.
DO,2464,Bronzekedel fra Rynkeby
DO,2483,Dyrehovedprotom fra Langholmen
DO,2486,Bronzekedel fra Rynkeby
DO,2488,Cirkusbæger fra Varpelev
DO,2500,Solvognen fra Trundholm
DO,2507,Cirkusbæger fra Nordrup
DO,2510,Cirkusbæger fra Varpelev
DO,2511,Cirkusbæger fra Nordrup
DO,2544,Solvognen fra Trundholm
DO,2550,Solvognen fra Trundholm
DO,2555,Cirkusbæger fra Varpelev
DO,2569,Solvognen fra Trundholm
DO,2596,Solvognen fra Trundholm
DO,2603,Solvognen fra Trundholm
DO,2604,Cirkusbæger fra Varpelev
DO,2606,Solvognen fra Trundholm
DO,2620,Guldskål fra Borgbjerg, Boelslunde
DO,2624,Guldskål fra Borgbjerg, Boelslunde
DO,2630,Guldskål fra Borgbjerg, Boelslunde
DO,2631,Lur fra Brudevælte
DO,2635,Lur fra Brudevælte
DO,2637,Guldskål fra Borgbjerg, Boelslunde
DO,2639,Lur fra Brudevælte
DO,2640,Guldskål fra Borgbjerg, Boelslunde
DO,2649,Lur fra Brudevælte
DO,2668,Det korte guldhorn, Gallehus (kopi)
DO,2669,Guldskål fra Mariesminde mose
DO,2675,Guldskål fra Borbjerg
DO,2676,Sølvbæger fra Fejø
DO,2677,Guldskål fra Mariesminde Mose
DO,2690,Guldskål fra Mariesminde mose
DO,2700,Guldskål fra Mariesminde mose
DO,2701,Drejet æske af træ fra Hjortspring
DO,2706,Drejet æske af træ fra Hjortspring
DO,2707,Guldskål fra Borbjerg
DO,2716,Sølvbæger fra Fejø
DO,2717,Guldskål fra Mariesminde mose
DO,2725,Guldskål fra Mariesminde mose
DO,2740,Sølvbæger fra Fejø
DO,2744,Drejet æske af træ fra Hjortspring
DO,2751,Guldskål fra Mariesminde mose
DO,2765,Sølvbæger fra Fejø
DO,2770,Drejet æske af træ fra Hjortspring
DO,2776,Guldskål fra Mariesminde mose
DO,2788,Lur fra Brudevælte
DO,2790,Guldskål fra Mariesminde Mose
DO,2794,Sølvbæger fra Fejø
DO,2800,Sølvbæger fra Fejø
DO,2802,Drejet æske af træ fra Hjortspring
DO,2809,Drejet æske af træ fra Hjortspring
DO,2829,Guldskål fra Mariesminde Mose
DO,2832,Drejet æske af træ fra Hjortspring
DO,2838,Sølvbæger fra Fejø
DO,2844,Sølvbæger fra Jelling
DO,2851,Sølvbæger fra Jelling
DO,2853,Det længste guldhorn fra Gallehus (kopi)
DO,2864,Det længste guldhorn fra Gallehus (kopi)
DO,2868,Sølvbæger fra Jelling
DO,2874,Det længste guldhorn fra Gallehus (kopi)
DO,2877,Sølvbæger fra Jelling
DO,2878,Det længste guldhorn fra Gallehus (kopi)
DO,2880,Det længste guldhorn fra Gallehus (kopi)
DO,2891,Det længste guldhorn fra Gallehus (kopi)
DO,2894,Det korte guldhorn, Gallehus (kopi)
DO,2899,Dupsko fra Vimose
DO,2901,Drikkehorn fra Himlingøje
DO,2912,Statuette fra Jylland
DO,2923,Tyrefigur fra Gudme-området
DO,2927,Statuette fra Glorups Hovmark
DO,2928,Tyrefigur fra Gudme-området
DO,2929,Huldremosekvindens dragt
DO,2932,Statuette fra Glorups Hovmark
DO,2949,Figur fra Espe Mark
AS,20936,Pyxis med låg
AS,20938,Hankløs krukke
AS,20946,Serapis-burste af marmor
AS,20947,Sumerisk præstestatue
AS,20949,Græsk vase
AS,20951,Græsk kande
AS,20960,Serapis-burste af marmor
AS,20964,Sumerisk præstestatue
AS,20965,Hankløs krukke
AS,20969,Sumerisk præstestatue
AS,20971,Hankløs krukke
AS,20985,Køllehoved af Alabast
AS,20993,Pyxis med låg
AS,20994,Sumerisk præstestatue
AS,21003,Hankløs krukke
AS,21004,Græsk kande
AS,21005,Serapis-burste af marmor
AS,21006,Køllehoved af Alabast
AS,21007,Sumerisk præstestatue
AS,21009,Hankløs krukke
AS,21017,Pyxis med låg
AS,21019,Sumerisk præstestatue
AS,21030,Serapis-burste af marmor
AS,21035,Pyxis med låg
AS,21039,Køllehoved af Alabast
AS,21040,Græsk vase
AS,21046,Sumerisk præstestatue
AS,21049,Pyxis med låg
AS,21053,Køllehoved af Alabast
AS,21054,Pyxis med låg
AS,21062,Græsk vase
AS,21071,Græsk kande
AS,21076,Græsk vase
AS,21080,Køllehoved af Alabast
AS,21081,Pyxis med låg
AS,21086,Græsk psyktér
AS,21089,Græsk psyktér
AS,21099,Græsk psyktér
AS,21103,Græsk oinochoe
AS,21106,Græsk psyktér
AS,21109,Græsk oinochoe
AS,21123,Græsk psyktér
AS,21131,Græsk oinochoe
AS,21136,Græsk oinochoe
AS,21150,Græsk psyktér
AS,21151,Græsk psyktér
AS,21156,Græsk kylix
AS,21191,Græsk alabastron
AS,21199,Apulisk vase
AS,21203,Alterskrankepille
AS,21206,Bronze knife with evenly-curved, thickened back and curved edge
AS,21209,Dagger with triangular haft
AS,21212,Bracelet in bronze in the shape of a spiral
AS,21215,Spearhead of bronze
AS,21219,Arch fibula of bronze
AS,21224,Babylonian bronze figure bearing a basket
AS,21227,Bronze knife with one cutting edge
AS,21229,Bronze spearhead
AS,21235,Broad tang and upper part of blade of a flange-hilted short sword
AS,21238,Bronze dagger with flanged “wide tang”
AS,21239,Piece of thin gold foil, fragmentarily preserved
AS,21246,Silver bowl
AS,21248,Bracelet in bronze with circular section
AS,21254,The lower part of a blade with a broad pointed oval midrib
AS,21255,Double hammer of bronze
AS,21265,Fragmented, badly corroded piece of a flange hilt
AS,21280,Spearhead of bronze
AS,21281,Flat chisel
AS,21283,Dagger (bronze or copper?) with short broad tang
AS,21284,Bronze fish hook
AS,21286,Long bronze sword with gold ornaments
AS,21290,Bronze dagger with “rat-tail"
AS,21304,Bronze axe with circular shaft hole placed towards the termination with short, narrow, rather straight butt
AS,21306,One-edged hammer-axe in bronze
AS,21311,One-edged knife
AS,21313,Silver finger-ring with an oval bezel terminating centrally in a point
AS,21314,Long bronze sword with gold ornaments
AS,21321,Flat chisel of bronze
AS,21322,Shaft-hole axe
AS,21323,Spearhead (dagger ?)
AS,21336,Spearhead
AS,21337,One-edged knife. Straight back
AS,21338,Dagger blade with receding cutting edge and flat rhomboid section
AS,21340,Græsk drikkekop
AS,21345,Eros
AS,21573,Exochi grav, Rhodos
AS,21576, Amphora fra Exochi, Rhodos
AS,21577,Fløjtespiller, Lindos
AS,21580,Skarabæ, Lindos
AS,21581,Halskæde, Kattavia
AS,21604,Panathenæisk prisvase.
AS,21614,Panathenæisk prisvase.
AS,21616,Panathenæisk prisvase.
AS,21619,Panathenæisk prisvase.
AS,21624,Panathenæisk prisvase.
AS,21633,Græsk krater
AS,21643,Græsk krater
AS,21644,Græsk krater
AS,21650,Græsk krater
AS,21653,Hama. Udsigt fra Vindue over Gaarden mod Syd
AS,21665,Amun vædder
AS,21666,Kartouche m. Uraei
AS,21667,Falkehoved, Stjerne, Uraei
AS,21674,Gudefremstillinger i guldbelagt stuk
DNT,146906,Fransk ur på Skovsgaard, bagside af fotografi
DNT,146913,Parti fra stor stue på Skovsgaard, bagside af fotografi
DNT,146915,Den store stue på Skovsgaard
DNT,146916,Dagligstuen på Skovsgaard
DNT,146920,Postkort: dagligstuen på Skovsgaard
DNT,147485,Havestuen på Skovsgaard
DNT,147486,Kvinde ved port
DNT,147488,Portræt: Jens Rosenmeier
DNT,2388,Rosenborg Brøndanstalt
DNT,2396,Kemigraf
DNT,2401,Grovsmed
DNT,2434,Kleinsmed
DNT,2443,Helsingørs Spritfabrik
DNT,2474,Skrædder
DNT,2543,Helsingørs Spritfabrik
DNT,2567,Farvergården i Ebeltoft
DNT,2623,Grovsmed
DNT,2788,Farvergården i Ebeltoft
DNT,2791,Form til "børnekager" 
DNT,2804,Kandestøbermærker
DNT,2844,Fyns Konservesfabrik
DNT,2851,Damp bageri
DNT,2866,Hammerværk
DNT,2925,Sølvskjold
DNT,3017,Bødker
DO,8901,Skålfibula_Nørre Staby
DO,8922,Trelleborg
DO,9301,Skovgård, Sandlyng Mose
DO,9488,Mønter og glasperler
DO,9584,Hindsgavldolken
DO,9588,Tyknakkede flintøkser
DO,9593,Spidsvåben_Åmosen
DO,9614,Lystertænder_Sønderød og Assentorp Mose
DO,9617,Spidsvåben_Åmosen
DO,9622,Flintægdolke_Bodal og Kongemosen
DO,9633,Trepaneret kranium
DO,9663,Flækkesegl_Stenild
FHM,176508,Frihedsmuseets fotoarkiv
FHM,176519,Frihedsmuseets fotoarkiv
FHM,176533,Frihedsmuseets fotoarkiv
FHM,176535,Frihedsmuseets fotoarkiv
FHM,176550,Frihedsmuseets fotoarkiv
FHM,176556,Frihedsmuseets fotoarkiv
FHM,176566,Frihedsmuseets fotoarkiv
FHM,176571,Frihedsmuseets fotoarkiv
FHM,176573,Frihedsmuseets fotoarkiv
FHM,176575,Frihedsmuseets fotoarkiv
FHM,176576,Frihedsmuseets fotoarkiv
FHM,176584,Frihedsmuseets fotoarkiv
FHM,176589,Frihedsmuseets fotoarkiv
FHM,176597,Frihedsmuseets fotoarkiv
FHM,176599,Frihedsmuseets fotoarkiv
FHM,176615,Frihedsmuseets fotoarkiv
FHM,176621,Frihedsmuseets fotoarkiv
FHM,176628,Frihedsmuseets fotoarkiv
FHM,176635,Frihedsmuseets fotoarkiv
FHM,176642,Frihedsmuseets fotoarkiv
FHM,176649,Frihedsmuseets fotoarkiv
FHM,176667,Frihedsmuseets fotoarkiv
FHM,176678,Frihedsmuseets fotoarkiv
FHM,176680,Frihedsmuseets fotoarkiv
FHM,176683,Frihedsmuseets fotoarkiv
FHM,176684,Frihedsmuseets fotoarkiv
FHM,176742,Frihedsmuseets fotoarkiv
FHM,176750,Frihedsmuseets fotoarkiv
FHM,176764,Frihedsmuseets fotoarkiv
FHM,176783,Frihedsmuseets fotoarkiv
FHM,176789,Frihedsmuseets fotoarkiv
FHM,176796,Frihedsmuseets fotoarkiv
FHM,176801,Frihedsmuseets fotoarkiv
FHM,176802,Frihedsmuseets fotoarkiv
FHM,176804,Frihedsmuseets fotoarkiv
FHM,176825,Frihedsmuseets fotoarkiv
FHM,176827,Frihedsmuseets fotoarkiv
FHM,176852,Frihedsmuseets fotoarkiv
FHM,176856,Frihedsmuseets fotoarkiv
FHM,176890,Frihedsmuseets fotoarkiv
FHM,176912,Frihedsmuseets fotoarkiv
FHM,176920,Frihedsmuseets fotoarkiv
FHM,176924,Frihedsmuseets fotoarkiv
FHM,176927,Frihedsmuseets fotoarkiv
FHM,176952,Frihedsmuseets fotoarkiv
FHM,176962,Frihedsmuseets fotoarkiv
FHM,176997,Frihedsmuseets fotoarkiv
FHM,177000,Frihedsmuseets fotoarkiv
FHM,14304,Flemming Wolf-Frederiksens dias
FHM,14311,Flemming Wolf-Frederiksens dias
FHM,14320,Flemming Wolf-Frederiksens dias
FHM,14371,Curt Arne Jørgensens dias
FHM,14686,Munck, Ebbe
FHM,14689,Stauning, Thorvald
FHM,14699,Cour, Vilhelm la
FHM,15368,Hansen, Lorens Arne Duus
FHM,15379,Josef Rottys dias
FHM,15381,Josef Rottys dias
FHM,15382,Josef Rottys dias
FHM,15385,Josef Rottys dias
FHM,15386,Josef Rottys dias
FHM,15390,Josef Rottys dias
FHM,15416,Josef Rottys dias
FHM,15417,Josef Rottys dias
FHM,15466,Tegning af KZ-fange
FHM,15467,Udskåret æske
ES,185137,Fotografi fra albummet "Slesvig Holsten"
ES,185139,Fotografi fra albummet "Slesvig Holsten"
ES,185141,Fotografi fra albummet "Slesvig Holsten"
ES,185150,Fotografi fra albummet "Slesvig Holsten"
ES,185151,Fotografi fra albummet "Slesvig Holsten"
ES,185153,Fotografi fra albummet "Slesvig Holsten"
ES,185154,Fotografi fra albummet "Slesvig Holsten"
ES,185157,Side fra albummet "Slesvig Holsten"
ES,185160,Fotografi fra albummet "Slesvig Holsten"
ES,185163,Fotografi fra albummet "Slesvig Holsten"
ES,185167,Fotografi fra albummet "Slesvig Holsten"
ES,185171,Fotografi fra albummet "Slesvig Holsten"
ES,185175,Fotografi fra albummet "Slesvig Holsten"
ES,185178,Fotografi fra albummet "Slesvig Holsten"
ES,185185,Fotografi fra albummet "Slesvig Holsten"
ES,185188,Fotografi fra albummet "Slesvig Holsten"
ES,185195,Side fra albummet "Slesvig Holsten"
ES,185204,Side fra albummet "Slesvig Holsten"
ES,185224,Fotografi fra albummet "Slesvig Holsten"
ES,185232,Fotografi fra albummet "Slesvig Holsten"
ES,185234,Fotografi fra albummet "Slesvig Holsten"
ES,185243,Fotografier fra albummet "Slesvig Holsten"
ES,185252,Fotografi fra albummet "Slesvig Holsten"
ES,185258,Fotografi fra albummet "Slesvig Holsten"
ES,185264,Fotografi fra albummet "Slesvig Holsten"
ES,185267,Fotografi fra albummet "Slesvig Holsten"
ES,185272,Fotografi fra albummet "Slesvig Holsten"
ES,185273,Fotografi fra albummet "Slesvig Holsten"
ES,185290,Fotografi fra albummet "Slesvig Holsten"
ES,185295,Fotografi fra albummet "Slesvig Holsten"
ES,185299,Fotografi fra albummet "Slesvig Holsten"
ES,185300,Fotografi fra albummet "Slesvig Holsten"
ES,185302,Fotografi fra albummet "Slesvig Holsten"
ES,185312,Fotografi fra albummet "Slesvig Holsten"
ES,185314,Fotografi fra albummet "Slesvig Holsten"
ES,185319,Fotografi fra albummet "Slesvig Holsten"
ES,185326,Fotografi fra albummet "Slesvig Holsten"
ES,185327,Fotografier fra albummet "Slesvig Holsten"
ES,185328,Fotografi fra albummet "Slesvig Holsten"
ES,185338,Side fra albummet "II Sydslesvig”
ES,185345,Løstliggende side fra albummet "II Sydslesvig”
ES,185355,Side fra albummet "II Sydslesvig”
ES,185360,Side fra albummet "II Sydslesvig”
ES,185369,Udklip fra albummet "II Sydslesvig"
ES,185370,Kort fra albummet "II Sydslesvig"
ES,185374,Fotografi fra albummet "II Sydslesvig"
ES,185375,Fotografi fra albummet "II Sydslesvig"
ES,185379,Fotografi fra albummet "II Sydslesvig"
ES,185382,Fotografi fra albummet "II Sydslesvig"
ES,185383,Fotografi fra albummet "II Sydslesvig"
ES,185390,Fotografi fra albummet "II Sydslesvig"
ES,185392,Fotografi fra albummet "II Sydslesvig"
ES,185403,Fotografi fra albummet "II Sydslesvig"
ES,185404,Fotografi fra albummet "II Sydslesvig"
ES,185405,Fotografi fra albummet "II Sydslesvig"
ES,185406,Fotografi fra albummet "II Sydslesvig"
ES,185411,Side fra albummet "II Sydslesvig”
ES,185414,Side fra albummet "II Sydslesvig”
ES,185421,Side fra albummet "II Sydslesvig”
ES,185425,Side fra albummet "II Sydslesvig”
ES,185431,Side fra albummet "II Sydslesvig”
ES,185436,Side fra albummet "II Sydslesvig”
ES,185437,Side fra albummet "II Sydslesvig”
ES,185439,Løstliggende side fra albummet "II Sydslesvig”
ES,185451,Side fra albummet "II Sydslesvig”
ES,185454,Fotografi fra albummet "II Sydslesvig"
ES,185459,Fotografi fra albummet "II Sydslesvig"
ES,185461,Side fra albummet "II Sydslesvig”
ES,185467,Udklip fra albummet "II Sydslesvig"
ES,185470,Fotografi fra albummet "II Sydslesvig"
ES,185475,Fotografi fra albummet "II Sydslesvig"
ES,185477,Fotografi fra albummet "II Sydslesvig"
ES,185480,Fotografi fra albummet "II Sydslesvig"
ES,185483,Fotografi fra albummet "II Sydslesvig"
ES,185496,Side fra albummet "II Sydslesvig”
ES,185497,Fotografi fra albummet "II Sydslesvig"
ES,185517,Fotografi fra albummet "II Sydslesvig"
ES,185526,Fotografi fra albummet "II Sydslesvig"
ES,185532,Fotografi fra albummet "II Sydslesvig"
ES,185535,Fotografi fra albummet "II Sydslesvig"
ES,185539,Fotografi fra albummet "II Sydslesvig"
ES,185546,Side fra albummet "II Sydslesvig”
ES,185549,Side fra albummet "II Sydslesvig”
ES,185551,Fotografi fra albummet "II Sydslesvig"
ES,185553,Side fra albummet "II Sydslesvig”
ES,185557,Fotografi fra albummet "II Sydslesvig"
ES,185561,Fotografi fra albummet "II Sydslesvig"
ES,185576,Fotografi fra albummet "II Sydslesvig"
ES,185583,Fotografi fra albummet "II Sydslesvig"
ES,185590,Fotografi fra albummet "II Sydslesvig"
ES,185593,Fotografi fra albummet "II Sydslesvig"
ES,185595,Fotografi fra albummet "II Sydslesvig"
ES,185600,Fotografi fra albummet "II Sydslesvig"
ES,185602,Fotografi fra albummet "II Sydslesvig"
ES,185605,Fotografi fra albummet "II Sydslesvig"
ES,185607,Fotografi fra albummet "II Sydslesvig"
ES,185611,Fotografi fra albummet "II Sydslesvig"
ES,185618,Fotografi fra albummet "II Sydslesvig"
ES,185627,Fotografi fra albummet "II Sydslesvig"
ES,185628,Fotografi fra albummet "II Sydslesvig"
ES,185633,Fotografi fra albummet "II Sydslesvig"
ES,7618,Tokyo, Japan
ES,7963,En rejsende i bærestol
ES,8021,Japansk kvinde
ES,8118,Kamakura, Japan
ES,8136,Okyo (1733-1795). Maruyama-skolen
ES,8392,Kyoto, Japan
ES,8584,Chóki (18. århundrede). Ukikoye-skolen.
THM,9528,Foto s/h af korvetten Thetis
THM,9530,Foto visende prins Christian til Danmark, og børn
THM,9531,Gruppebillede fra 5. Litovskij Ulanregiment, 1911, bagside
THM,9534,Album vedr. Hestgardeartilleriets historie
THM,9539,Album vedr. Hestgardeartilleriets historie
THM,9541,Album vedr. Hestgardeartilleriets historie
THM,9549,Album vedr. Hestgardeartilleriets historie
THM,9551,Album vedr. Hestgardeartilleriets historie
THM,9552,Album vedr. Hestgardeartilleriets historie
THM,9562,Album vedr. Hestgardeartilleriets historie
THM,9565,Album vedr. Hestgardeartilleriets historie
THM,9571,Album vedr. Hestgardeartilleriets historie
THM,9572,Album vedr. Hestgardeartilleriets historie
THM,9573,Album vedr. Hestgardeartilleriets historie
THM,9580,Atlas med kort over Napoleons felttog i Rusland i 1812.
THM,9589,Atlas med kort over Napoleons felttog i Rusland i 1812.
THM,9599,Atlas med kort over Napoleons felttog i Rusland i 1812.
THM,9602,Atlas med kort over Napoleons felttog i Rusland i 1812.
THM,9610,Litografi, indtoget til Paris, 1813
THM,9611,Litografi, farvelagt, af Gatjina og Paul 1.s statue, ca. 1860
THM,9618,Mindealbum fra den kejserlige kroning i Moskva, 1896.
THM,9622,Mindealbum fra den kejserlige kroning i Moskva, 1896.
THM,9625,Mindealbum fra den kejserlige kroning i Moskva, 1896.
THM,9626,Mindealbum fra den kejserlige kroning i Moskva, 1896.
THM,9630,Album med fotografier fra Krasnoe Selo, 1900
THM,9639,Album med fotografier fra Krasnoe Selo, 1900
THM,9641,Album med fotografier fra Krasnoe Selo, 1900
THM,9643,Album med fotografier fra Krasnoe Selo, 1900
THM,9952,Bog om kampagnen ind i Østprøjsen i august 1914
THM,9957,Bog om kampagnen ind i Østprøjsen i august 1914
THM,9958,Bog om kampagnen ind i Østprøjsen i august 1914
THM,9968,Bog om kampagnen ind i Østprøjsen i august 1914
THM,9980,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,9983,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,9984,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,9985,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,9988,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,9990,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,9991,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,9994,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10005,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10009,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10011,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10014,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10018,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10042,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10044,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10045,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10058,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
THM,10060,Maskinskrevet manuskript om Astrakhan-Grenaderer, Nice, 1942.
